Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260708090755103230683,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:07:54",Cajueiro,449542,URBANO,7,85,Sim,,300,0,-10.6884115,-48.3930419,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708090755103230683F1.jpg,Não
V20260708091149996719543,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:11:49",Cajueiro,1836191,URBANO,3,25,Sim,,300,0,-10.6889701,-48.392944,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708091149996719543F1.jpg,Não
V20260708091819730156531,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:18:18",Cajueiro,449543,URBANO,6,40,Sim,,300,0,-10.6887956,-48.3928332,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708091819730156531F1.jpg,Não
V20260708091918964317825,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:19:18",Cajueiro,449543,URBANO,6,40,Sim,,300,0,-10.6889329,-48.3929144,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708091918964317825F1.jpg,Sim
V20260708092110500458631,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:21:09",Cajueiro,449543,URBANO,5,50,Sim,,300,0,-10.6887501,-48.3928257,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708092110500458631F1.jpg,Não
V20260708092204887003191,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:22:03",Cajueiro,449543,URBANO,7,90,Sim,,300,0,-10.688678,-48.3928809,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708092204887003191F1.jpg,Não
V20260708092307838046061,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:23:06",Cajueiro,449543,URBANO,7,50,Sim,,300,0,-10.6887643,-48.3928142,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708092307838046061F1.jpg,Não
V20260708092423274255372,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:24:22",Cajueiro,449543,URBANO,8,100,Sim,,50,0,-10.688576,-48.3929368,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708092423274255372F1.jpg,Não
V20260708092610007685831,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:26:09",Cajueiro,449543,URBANO,8,100,Sim,,50,0,-10.6881686,-48.3931227,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708092610007685831F1.jpg,Não
V20260708093016179549282,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:30:15",Oiti,31360543,URBANO,12,120,Sim,0,300,0,-10.6881534,-48.3932622,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708093016179549282F1.jpg,Não
V20260708093123675642157,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:31:22",Oiti,31360543,URBANO,10,110,Sim,0,100,0,-10.6881817,-48.3932844,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708093123675642157F1.jpg,Não
V20260708093242668088917,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:32:41",Oiti,31360543,URBANO,11,130,Sim,0,50,0,-10.6882668,-48.3933015,4,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708093242668088917F1.jpg,Não
V20260708093457232759426,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 09:34:56",Mangueira,31360543,URBANO,10,110,Sim,50,300,0,-10.6882837,-48.3933463,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708093457232759426F1.jpg,Não
V20260708102019161732875,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:20:18",Outros,31360526,URBANO,8,100,Sim,50,300,0,-10.6896513,-48.3970161,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708102019161732875F1.jpg,Não
V20260708102135199125151,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:21:34",Outros,31360521,URBANO,11,90,Sim,0,50,0,-10.6896429,-48.3973144,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708102135199125151F1.jpg,Não
V20260708103339531070875,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:33:38",Pequi,31360471,URBANO,10,120,Sim,300,300,0,-10.6903516,-48.3987399,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708103339531070875F1.jpg,Não
V20260708104407982231620,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:44:06",Pequi,31360456,URBANO,10,110,Sim,,50,0,-10.6908944,-48.4004562,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708104407982231620F1.jpg,Não
V20260708104551277778500,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:45:50",Oiti,445748,URBANO,9,110,Sim,0,200,0,-10.6909136,-48.4002492,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708104551277778500F1.jpg,Não
V20260708104713231131640,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:47:12",Cajueiro,445748,URBANO,10,80,Sim,,150,0,-10.6912138,-48.400164,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708104713231131640F1.jpg,Não
V20260708104950974403987,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:49:49",Cajueiro,31360454,URBANO,7,40,Sim,,300,0,-10.6912603,-48.4011589,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708104950974403987F1.jpg,Não
V20260708105210585393582,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:52:09",Outros,1602880,URBANO,7,100,Sim,150,300,0,-10.6913643,-48.4015749,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708105210585393582F1.jpg,Não
V20260708105623650457843,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:56:22",Mangueira,1066773,URBANO,7,45,Sim,50,300,0,-10.6917979,-48.4022709,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708105623650457843F1.jpg,Não
V20260708105752252540454,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:57:51",Outros,31360418,URBANO,5,50,Sim,300,300,0,-10.6918876,-48.4027773,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708105752252540454F1.jpg,Não
V20260708105911546961499,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 10:59:10",Oiti,31360371,URBANO,6,65,Sim,50,300,0,-10.6921299,-48.4030652,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708105911546961499F1.jpg,Não
V20260708110008104191017,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 11:00:07",Oiti,31360371,URBANO,6,45,Sim,50,300,0,-10.6921206,-48.4031592,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708110008104191017F1.jpg,Não
V20260708110125754877181,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 11:01:24",Mangueira,31360371,URBANO,8,70,Sim,,200,0,-10.6921722,-48.4030927,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708110125754877181F1.jpg,Não
V20260708110349885736927,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 11:03:48",Cajueiro,31360371,URBANO,4,40,Sim,0,300,0,-10.6921241,-48.4030935,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708110349885736927F1.jpg,Não
V20260708142022773800895,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:20:21",Oiti,31360418,URBANO,3.5,60,Sim,,300,0,-10.6918963,-48.4022872,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708142022773800895F1.jpg,Não
V20260708142113130649721,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:21:12",Oiti,1066773,URBANO,3.5,50,Sim,,300,0,-10.6918936,-48.4021935,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708142113130649721F1.jpg,Não
V20260708142235874186224,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:22:34",Cajueiro,1066773,URBANO,8,80,Sim,,50,0,-10.6918077,-48.4020461,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708142235874186224F1.jpg,Não
V20260708142352815918000,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:23:51",Oiti,1066773,URBANO,7,50,Sim,,300,0,-10.6917413,-48.4019715,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708142352815918000F1.jpg,Não
V20260708142608510520932,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:26:07",Oiti,31360431,URBANO,7,50,Sim,,300,0,-10.6917013,-48.401941,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708142608510520932F1.jpg,Não
V20260708142749319095777,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:27:48",Oiti,1066773,URBANO,7,45,Sim,,300,0,-10.6916465,-48.401935,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708142749319095777F1.jpg,Não
V20260708144055233019387,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:40:54",Pequi,832939,URBANO,8,110,Sim,300,300,0,-10.6934884,-48.4077688,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708144055233019387F1.jpg,Não
V20260708144320767012026,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:43:19",Pequi,833796,URBANO,7,90,Sim,300,300,0,-10.6935448,-48.407181,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708144320767012026F1.jpg,Não
V20260708145515928533293,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:55:15",Coqueiro,140642,URBANO,,20,Sim,,300,0,-10.6931983,-48.4026615,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708145515928533293F1.jpg,Não
V20260708145925909670070,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 14:59:25",Mangueira,475376,URBANO,6,70,Sim,,300,0,-10.6930789,-48.4018953,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708145925909670070F1.jpg,Não
V20260708150358619964160,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:03:57",Outros,475109,URBANO,6,100,Sim,,300,0,-10.6923297,-48.4002843,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708150358619964160F1.jpg,Não
V20260708151320231339618,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:13:19",Outros,429336,URBANO,14,90,Sim,100,100,0,-10.6922329,-48.3996214,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708151320231339618F1.jpg,Não
V20260708151410885119464,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:14:10",Oiti,429336,URBANO,5,40,Sim,300,300,0,-10.6921642,-48.3992183,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708151410885119464F1.jpg,Não
V20260708151505420063221,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:15:04",Oiti,432036,URBANO,5,40,Sim,300,300,0,-10.6921083,-48.3993719,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708151505420063221F1.jpg,Não
V20260708151644012887524,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:16:43",Outros,432036,URBANO,9,110,Sim,50,150,0,-10.6921519,-48.3991378,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708151644012887524F1.jpg,Não
V20260708151802205351490,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:18:01",Oiti,432036,URBANO,5,40,Sim,300,300,0,-10.692144,-48.3991962,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708151802205351490F1.jpg,Não
V20260708151907226468751,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:19:06",Outros,432036,URBANO,12,110,Sim,300,200,0,-10.6920783,-48.3993967,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708151907226468751F1.jpg,Não
V20260708152013723396503,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:20:12",Pequi,432036,URBANO,9,120,Sim,50,250,0,-10.6920459,-48.3993669,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708152013723396503F1.jpg,Não
V20260708152159279869600,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:21:58",Outros,432282,URBANO,12,110,Sim,50,50,0,-10.692058,-48.3987875,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708152159279869600F1.jpg,Não
V20260708152311238982111,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:23:10",Oiti,432282,URBANO,7,50,Sim,300,300,0,-10.6921344,-48.3987283,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708152311238982111F1.jpg,Não
V20260708152440124161231,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:24:39",Outros,449805,URBANO,8,100,Sim,50,150,0,-10.691614,-48.3985757,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708152440124161231F1.jpg,Não
V20260708152551271643443,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:25:50",Outros,449805,URBANO,14,190,Sim,250,50,0,-10.6917184,-48.3985443,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708152551271643443F1.jpg,Não
V20260708152744464949375,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:27:43",Outros,449806,URBANO,12,100,Sim,300,300,0,-10.6914213,-48.3981873,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708152744464949375F1.jpg,Não
V20260708152858832343115,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:28:57",Outros,449806,URBANO,7.5,80,Sim,300,300,0,-10.6915855,-48.3982147,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708152858832343115F1.jpg,Não
V20260708153018868140532,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:30:17",Outros,432284,URBANO,12,110,Sim,300,300,0,-10.691422,-48.3981871,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708153018868140532F1.jpg,Não
V20260708153141802161867,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:31:40",Outros,432285,URBANO,8,80,Sim,50,50,0,-10.6914109,-48.3981086,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708153141802161867F1.jpg,Não
V20260708153256280158323,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:32:55",Pequi,432285,URBANO,8.5,110,Sim,0,0,0,-10.6912786,-48.3980363,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708153256280158323F1.jpg,Não
V20260708154217172096313,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:42:16",Outros,445732,URBANO,7,45,Sim,50,200,0,-10.6907138,-48.3965176,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708154217172096313F1.jpg,Não
V20260708154411009601890,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:44:09",Goiaba,473597,URBANO,5,40,Sim,,300,0,-10.6906103,-48.3958639,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708154411009601890F1.jpg,Não
V20260708154750274791531,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:47:48",Cajueiro,473179,URBANO,4.5,50,Sim,300,300,0,-10.6898427,-48.3943497,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708154750274791531F1.jpg,Não
V20260708154858937539727,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:48:57",Outros,473179,URBANO,8,100,Sim,300,300,0,-10.6898902,-48.3942576,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708154858937539727F1.jpg,Não
V20260708155212460588786,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:52:11",Pequi,472905,URBANO,8,60,Sim,50,300,0,-10.6893858,-48.393141,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708155212460588786F1.jpg,Não
V20260708155331393857877,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:53:30",Outros,,URBANO,8,50,Sim,300,300,0,-10.6893544,-48.3930245,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708155331393857877F1.jpg,Não
V20260708155650056765224,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:56:48",Outros,474656,URBANO,6,30,Sim,150,300,0,-10.6891767,-48.39248,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708155650056765224F1.jpg,Não
V20260708155818679590994,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:58:17",Outros,449026,URBANO,9,50,Sim,100,50,0,-10.6891313,-48.3924242,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708155818679590994F1.jpg,Não
V20260708155944475557095,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 15:59:43",Tamarindo,140754,URBANO,6,70,Sim,50,300,0,-10.6889998,-48.3922842,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708155944475557095F1.jpg,Não
V20260708160404740444721,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 16:04:03",Outros,165216,URBANO,13,110,Sim,300,300,0,-10.6886521,-48.3917471,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708160404740444721F1.jpg,Não
V20260708160515658386438,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 16:05:14",Outros,165216,URBANO,14,140,Sim,300,300,0,-10.6890274,-48.3914431,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708160515658386438F1.jpg,Não
V20260708160633660780223,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 16:06:32",Outros,57977761,URBANO,14,120,Sim,300,300,0,-10.6883926,-48.3914186,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708160633660780223F1.jpg,Não
V20260708163124518034344,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 16:31:23",Outros,474685,URBANO,5,30,,,300,0,-10.6926396,-48.3790052,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708163124518034344F1.jpg,Não
V20260708163242216836675,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 16:32:41",Outros,474686,URBANO,6,40,Sim,300,300,0,-10.6923203,-48.3792917,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708163242216836675F1.jpg,Não
V20260708163552850991043,Rota Teste Porto Nacional,Enecol Centro,"08/07/2026, 16:35:51",Outros,473634,URBANO,7,30,Sim,50,300,0,-10.6914791,-48.3795105,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260708163552850991043F1.jpg,Não
